sim_id,record_id,base_record_id,earthquake_name,magnitude,r_rup_km,vs30_ms,target_pga_g,resulting_pga_g,struct_id,T,zeta,material_type,u_y,alpha,u_max_m,f_max_n,e_h_final_j,ductility,dt,n_steps,sim_file_path
RSN0112_PGA_0p300g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0112_PGA_0p300g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.3,0.3,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.07460875440295915,1.6474516471286307,0.22347661113553813,1.8652188600739787,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p300g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0112_PGA_0p300g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0112_PGA_0p300g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.3,0.3,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.17146478219015263,0.5760216191479861,0.3051224493242785,5.715492739671754,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p300g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0112_PGA_0p300g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0112_PGA_0p300g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.3,0.3,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.122757658618521,0.5078420062087541,0.17195346534002956,2.45515317237042,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p300g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0112_PGA_0p400g__SDOF_T0p20s_Z0p05_ELAS,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.008763603871123645,8.649330333584567,3.1981172376104013e-06,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0112_PGA_0p400g__SDOF_T0p50s_Z0p05_ELAS,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.049657296563050624,7.841565963278142,2.3404642106890777e-06,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0112_PGA_0p400g__SDOF_T1p00s_Z0p05_ELAS,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.11732482545955394,4.6317984548506175,0.00023283602827695412,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0112_PGA_0p400g__SDOF_T1p50s_Z0p05_ELAS,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.23996815609956004,4.210472479220472,0.0013731275684408103,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0112_PGA_0p400g__SDOF_T2p00s_Z0p05_ELAS,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.18272379611940792,1.803411582363863,4.611838007588554e-06,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0112_PGA_0p400g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.00904261125652725,5.014600148243308,0.07078046298085544,1.80852225130545,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0112_PGA_0p400g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.07206655280728569,1.7751598474534116,0.5851486413338396,7.206655280728569,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0112_PGA_0p400g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.04965938384850903,3.3924545166404694,0.35054894490666827,2.4829691924254513,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0112_PGA_0p400g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.14612267667706902,0.8891508260718823,0.6801473802204605,7.306133833853451,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0112_PGA_0p400g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.11139905568998018,1.720072791028588,0.5040903732286304,2.7849763922495043,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0112_PGA_0p400g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.198182963000408,0.5853975435893727,0.5424096440812066,6.606098766680267,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0112_PGA_0p400g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0112_PGA_0p400g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.4,0.4,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.18760442493746826,0.5206422448139121,0.36087472015461686,3.752088498749365,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p400g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0112_PGA_0p500g__SDOF_T0p20s_Z0p05_ELAS,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.01095450483890456,10.811662916980712,4.997058183738038e-06,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0112_PGA_0p500g__SDOF_T0p50s_Z0p05_ELAS,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.06207162070381315,9.801957454097657,3.6569753290815363e-06,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0112_PGA_0p500g__SDOF_T1p00s_Z0p05_ELAS,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.14665603182444267,5.789748068563282,0.0003638062941824936,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0112_PGA_0p500g__SDOF_T1p50s_Z0p05_ELAS,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.29996019512444977,5.263090599025585,0.0021455118256896596,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0112_PGA_0p500g__SDOF_T2p00s_Z0p05_ELAS,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.22840474514926082,2.254264477954838,7.205996886916497e-06,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0112_PGA_0p500g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.009918581015627837,5.031891098222589,0.21166856178130436,1.9837162031255673,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0112_PGA_0p500g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.0989575497092665,1.860088967892922,0.9284728588329832,9.89575497092665,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0112_PGA_0p500g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.05616530875319812,3.4438232406984506,0.671573291507046,2.808265437659906,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0112_PGA_0p500g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.19559787093098757,0.9282148736681404,1.0470389477458748,9.779893546549378,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0112_PGA_0p500g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.14068151598018602,1.7778740508195758,0.8937902762294823,3.5170378995046505,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0112_PGA_0p500g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.2909558978936537,0.6179533539546831,0.8322676549876182,9.698529929788458,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0112_PGA_0p500g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0112_PGA_0p500g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.5,0.5,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.2701019776685977,0.5369266090041972,0.6155201150009844,5.402039553371954,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p500g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0112_PGA_0p600g__SDOF_T0p20s_Z0p05_ELAS,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.013145405806685474,12.973995500376857,7.195763784575345e-06,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0112_PGA_0p600g__SDOF_T0p50s_Z0p05_ELAS,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.0744859448445759,11.762348944917207,5.266044473924117e-06,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0112_PGA_0p600g__SDOF_T1p00s_Z0p05_ELAS,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.1759872381893309,6.947697682275925,0.0005238810636233876,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0112_PGA_0p600g__SDOF_T1p50s_Z0p05_ELAS,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.359952234149343,6.31570871883076,0.003089537028993142,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0112_PGA_0p600g__SDOF_T2p00s_Z0p05_ELAS,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.2740856941791123,2.7051173735457987,1.0376635516806416e-05,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0112_PGA_0p600g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.01555447217727938,5.143139130648782,0.4508698475043099,3.110894435455876,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0112_PGA_0p600g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.12253653508326168,1.9345578503954515,1.3593283841504067,12.253653508326167,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0112_PGA_0p600g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.06552349628508781,3.517712527779217,1.1499716702636569,3.2761748142543907,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0112_PGA_0p600g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.2623006209234452,0.9808812540593662,1.427072471349677,13.115031046172259,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0112_PGA_0p600g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.18011723544565222,1.855717040898874,1.397837035443257,4.502930886141305,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0112_PGA_0p600g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.4050595139965694,0.6579945113473781,1.1628759335033734,13.501983799885648,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0112_PGA_0p600g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0112_PGA_0p600g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.6,0.6,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.3998942857616101,0.562546583707844,0.9622381096190772,7.9978857152322025,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p600g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0112_PGA_0p800g__SDOF_T0p20s_Z0p05_ELAS,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.01752720774224729,17.298660667169134,1.2792468950441605e-05,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0112_PGA_0p800g__SDOF_T0p50s_Z0p05_ELAS,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.09931459312610125,15.683131926556284,9.36185684275631e-06,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0112_PGA_0p800g__SDOF_T1p00s_Z0p05_ELAS,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.2346496509191079,9.263596909701235,0.0009313441131078165,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0112_PGA_0p800g__SDOF_T1p50s_Z0p05_ELAS,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.4799363121991201,8.420944958440945,0.005492510273763241,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0112_PGA_0p800g__SDOF_T2p00s_Z0p05_ELAS,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.36544759223881584,3.606823164727726,1.8447352030354216e-05,1.0,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0112_PGA_0p800g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.04257416661036343,5.676486520834494,1.246389878546939,8.514833322072686,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0112_PGA_0p800g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.1952544663330333,2.1642209589717263,2.500524010631635,19.525446633303332,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0112_PGA_0p800g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.11549002061959045,3.9122323905623735,2.358152886944317,5.774501030979522,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0112_PGA_0p800g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.47019119865452436,1.1450250749329398,2.2775451728952087,23.509559932726216,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0112_PGA_0p800g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.27602105888166045,2.0450236004719384,2.679556883074137,6.900526472041511,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0112_PGA_0p800g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.6760945250048453,0.7531059189028121,1.9967916903174137,22.536484166828178,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0112_PGA_0p800g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0112_PGA_0p800g,RSN0112,Darfield (New Zealand),7.184526146963205,19.18470041930123,812.7361558156313,0.8,0.8,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.8498165997270886,0.651357688709084,1.989584611346336,16.99633199454177,0.01,3748,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0112_PGA_0p800g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
